"Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
2,3,13.2176735572087,2,21,37,7.7,3184,2,1,1,0,4.21950770517611,1960,16,-37.8839,144.9855
1,3,12.7854910607618,2,30,38,7.7,3184,1,1,1,0,3.91202300542815,1965,16,-37.8785,144.9885
2,1,14.0061309175729,2,112,39,7.7,3184,2,1,0,5.09375020080676,4.52178857704904,1890,16,-37.8778,144.9904
2,3,13.6231386653168,2,88,39,7.7,3184,2,1,2,0,4.45434729625351,1930,16,-37.874,144.9819
3,1,13.8643007221337,5,30,39,7.7,3184,3,1,0,5.54907608489522,4.92725368515721,1920,16,-37.881,144.9841
2,3,13.356644673129,1,60,39,7.7,3184,2,1,1,0,3.98898404656427,1970,16,-37.8831,144.9855
1,3,13.0919041699196,2,20,41,7.7,3184,1,1,1,0,3.76120011569356,1970,16,-37.8831,144.9918
2,3,13.2621253197795,1,30,41,7.7,3184,2,1,0,6.18001665365257,4.04305126783455,1950,16,-37.874,144.9835
2,3,13.2878778158819,1,88,1,7.7,3184,2,1,1,0,4.34380542185368,1970,16,-37.8757,144.9853
3,1,14.0290077322267,2,20,3,7.7,3184,3,2,1,4.75359019110636,4.77912349311153,1996,16,-37.8789,144.9836
2,3,13.1421660047005,1,60,4,7.7,3184,2,1,1,0,4.12713438504509,1950,6,-37.8831,144.9896
4,1,14.4441192173866,2,112,6,7.7,3184,4,2,0,5.40717177146012,5.15329159449778,1910,16,-37.882,144.993
3,3,13.5670491986658,2,30,6,7.7,3184,3,1,1,0,4.60517018598809,1960,16,-37.8726,144.9846
3,1,13.6859711866093,2,60,6,7.7,3184,3,2,1,4.31748811353631,4.80402104473326,2002,16,-37.8843,144.9917
3,1,15.0886362209785,2,84,6,7.7,3184,4,2,6,6.60258789218934,5.33271879326537,1915,16,-37.8839,144.9831
2,3,13.2356920627113,1,72,11,7.7,3184,2,1,0,0,4.24849524204936,1930,16,-37.8751,144.987
2,3,13.5476311128087,2,84,11,7.7,3184,2,1,0,0,4.47733681447821,1940,16,-37.8809,144.9833
2,3,13.4150329913671,2,20,12,7.7,3184,2,2,1,0,4.43081679884331,1970,16,-37.883,144.9916
3,1,14.301018373746,2,88,13,7.7,3184,3,2,1,5.50533153593236,4.89034912822175,1950,16,-37.8861,144.9877
2,3,13.9306233650648,4,15,13,7.7,3184,2,2,1,0,4.64439089914137,1923,16,-37.8744,144.9888
4,1,14.6909792953182,1,84,15,7.7,3184,4,2,2,6.32793678372919,5.22035582507832,1920,16,-37.8822,144.9913
2,3,13.3923905146174,1,15,15,7.7,3184,2,1,1,0,4.24849524204936,1965,16,-37.8902,144.9907
2,3,13.4357131966047,4,88,16,7.7,3184,2,1,0,0,4.58496747867057,1930,16,-37.875,144.991
2,3,13.1223633774043,5,151,19,7.7,3184,2,1,1,0,4.14313472639153,1970,16,-37.8761,144.9821
2,3,13.4298480771523,4,30,22,7.7,3184,2,1,1,0,4.20469261939097,1930,16,-37.8811,144.9797
2,3,13.3046849341983,2,60,22,7.7,3184,2,1,1,0,4.31748811353631,1960,16,-37.8715,144.9873
1,3,12.8212582846204,1,63,22,7.7,3184,1,1,1,0,3.93182563272433,1960,16,-37.8767,144.9849
1,3,12.8739020181058,5,60,23,7.7,3184,1,1,1,6.46769872610435,3.85014760171006,1960,16,-37.8798,144.994
2,3,13.3534750983677,1,63,23,7.7,3184,2,1,1,0,4.24849524204936,1935,16,-37.8817,144.984
2,3,13.3692234553359,2,49,23,7.7,3184,2,1,0,0,4.38202663467388,1940,16,-37.8757,144.987
2,3,13.7450880936677,2,49,23,7.7,3184,2,2,1,6.68336094576627,4.70048036579242,2012,16,-37.8818,144.9918
2,3,13.3770055957779,2,60,23,7.7,3184,2,1,1,0,4.31748811353631,1975,16,-37.8842,144.9829
1,3,12.757080058929,2,49,23,7.7,3184,1,1,1,0,3.61091791264422,1970,16,-37.8839,144.9903
2,3,13.6819791653398,4,30,24,7.7,3184,2,1,1,0,4.4188406077966,1930,16,-37.8725,144.9854
2,3,13.275084464422,4,30,24,7.7,3184,2,1,1,0,4.17438726989564,1970,16,-37.8895,144.9902
2,3,13.2533916398107,2,88,24,7.7,3184,2,1,1,0,3.91202300542815,1940,16,-37.8831,144.9855
4,1,14.4441192173866,5,30,25,7.7,3184,3,3,0,5.45958551414416,5.35185813347607,2005,16,-37.8775,144.9808
1,3,12.7367008965923,4,20,25,7.7,3184,1,1,1,0,3.73766961828337,1970,16,-37.8784,144.9864
4,1,14.6039679183285,1,151,25,7.7,3184,4,3,2,5.85220247977447,5.38449506278909,1900,16,-37.8748,144.9778
2,3,13.4408171085229,2,84,25,7.7,3184,2,1,1,0,4.23410650459726,1930,16,-37.8828,144.9899
2,3,13.5007998131246,2,30,26,7.7,3184,2,1,1,0,4.44265125649032,1940,16,-37.874,144.9903
2,3,13.1730564917198,2,30,26,7.7,3184,2,1,0,0,3.85014760171006,1930,16,-37.8809,144.9947
3,2,13.7321289490252,1,88,26,7.7,3184,3,2,2,6.63068338564237,2.89037175789616,2010,16,-37.8768,144.9845
3,1,14.4198265248176,2,30,27,7.7,3184,3,2,2,5.92425579741453,5.08759633523238,1925,16,-37.8747,144.987
3,1,14.1696823716849,2,72,30,8,3040,3,2,2,6.52795791762255,4.99043258677874,1950,14,-37.7585,144.9317
2,3,13.3999951140026,2,9,30,8,3040,2,1,1,5.57215403217776,4.72738781871234,1980,14,-37.7418,144.8977
2,3,13.2176735572087,5,97,30,8,3040,2,1,1,0,4.4188406077966,1980,14,-37.7575,144.9298
3,1,14.0740212531158,1,97,31,8,3040,3,1,3,6.53378883793334,4.65396035015752,1930,14,-37.7578,144.9317
2,2,13.2963166845278,2,47,31,8,3040,2,1,2,6.62273632394984,4.48863636973214,1990,14,-37.7553,144.9302
3,1,13.7222981762421,2,126,33,8,3040,3,2,2,5.41610040220442,4.58496747867057,2008,14,-37.7454,144.8987
4,1,13.7101500423064,4,97,34,8,3040,4,2,1,5.66296048013595,5.34710753071747,1980,14,-37.7562,144.9286
2,3,13.3770055957779,2,97,34,8,3040,2,1,1,0,4.33073334028633,1980,14,-37.7495,144.9205
2,3,13.46240068019,2,97,34,8,3040,2,1,1,5.12396397940326,4.34380542185368,2008,14,-37.758,144.9311
3,1,13.774688563444,2,17,34,8,3040,3,1,2,6.30809844150953,4.66343909411207,1950,14,-37.7479,144.8931
4,1,14.3283341843929,2,97,34,8,3040,4,2,1,5.67332326717149,5.20948615284142,1920,14,-37.7544,144.9325
3,1,13.9108207377686,5,97,35,8,3040,3,2,1,6.67076632084587,5.54907608489522,1890,14,-37.7558,144.9073
4,1,14.4032972228664,2,97,35,8,3040,3,2,2,6.47389069635227,5.37063802812766,1910,14,-37.7493,144.9112
4,2,14.0386541092785,1,47,37,8,3040,3,3,2,5.92425579741453,5.58724865840025,2015,14,-37.7507,144.8911
2,1,13.9377281906885,4,9,38,8,3040,2,1,1,6.4707995037826,4.60517018598809,1950,14,-37.7502,144.8923
2,3,12.8212582846204,1,63,39,8,3040,2,1,3,0,4.00733318523247,1975,14,-37.7569,144.9256
3,1,14.1987300571251,2,53,39,8,3040,3,2,2,5.23644196282995,5.14166355650266,1900,14,-37.7532,144.9178
5,1,14.8451299751454,1,97,41,8,3040,5,4,6,6.77650699237218,5.93489419561959,2005,14,-37.7491,144.9002
4,1,13.9639305630825,2,97,1,8,3040,4,3,2,5.54517744447956,5.37989735354046,2015,14,-37.7527,144.8957
6,1,14.7786848757373,2,17,2,8,3040,6,4,2,6.75693238924755,5.87211778947542,1930,14,-37.7484,144.9025
3,1,14.0192673954783,2,97,2,8,3040,3,1,3,6.27852142416584,4.8283137373023,1955,14,-37.7462,144.8953
4,1,14.1534103465767,2,97,3,8,3040,4,2,1,6.31716468674728,5.26269018890489,1940,14,-37.7508,144.8937
3,1,13.6588567479189,2,97,5,8,3040,3,1,2,5.98141421125448,4.75359019110636,1950,14,-37.7484,144.8907
4,1,14.0584567365747,2,17,6,8,3040,4,2,2,6.22059017009974,5.07517381523383,2008,14,-37.7513,144.8925
4,1,14.2792445741964,2,97,6,8,3040,4,3,1,6.16331480403464,5.605802066296,2007,14,-37.7418,144.8938
2,3,13.3146352650515,2,87,6,8,3040,2,1,2,0,4.53259949315326,1972,14,-37.7598,144.9128
3,1,14.1412106976036,2,87,6,8,3040,3,2,1,6.4281052726846,4.91998092582813,1930,14,-37.7543,144.9318
3,2,13.3847276418718,2,9,8,8,3040,3,2,1,5.07517381523383,4.85981240436167,1985,14,-37.7403,144.8989
2,3,13.0389817684653,2,97,9,8,3040,2,1,1,0,4.27666611901606,1960,14,-37.7545,144.8964
3,2,13.8155105579643,5,17,9,8,3040,3,2,1,5.67332326717149,5.41164605185504,2013,14,-37.7499,144.8927
2,3,13.1615840905576,5,9,10,8,3040,2,1,2,0,4.29045944114839,1975,14,-37.7486,144.9072
3,2,13.4870064909922,2,47,10,8,3040,3,1,2,5.24702407216049,4.95582705760126,1999,14,-37.7418,144.8918
4,1,14.3071533623135,5,97,10,8,3040,4,1,2,6.45833828334479,5.4249500174814,1900,14,-37.7523,144.9052
2,3,13.0919041699196,4,107,10,8,3040,2,1,1,0,4.29045944114839,2010,14,-37.7504,144.9138
5,1,14.2697658302419,1,17,11,8,3040,5,3,2,6.5510803350434,6.11809719804135,1988,14,-37.7461,144.9173
1,3,12.5425448821514,4,107,11,8,3040,1,1,1,0,3.89182029811063,1960,14,-37.7475,144.9194
4,1,14.1987300571251,2,17,11,8,3040,3,2,1,6.52649485957079,4.97673374242057,1920,14,-37.7439,144.9195
2,1,13.6989767417083,1,97,11,8,3040,2,1,1,6.47543271670409,4.68213122712422,1950,14,-37.7445,144.9133
2,1,13.6762484906308,1,97,12,8,3040,3,1,2,5.76519110278484,4.78749174278205,1920,14,-37.7555,144.9118
3,1,13.9412617632698,2,9,13,8,3040,3,1,1,6.31173480915291,4.7361984483945,1950,14,-37.7571,144.9335
1,3,12.6776375553429,2,97,13,8,3040,1,1,1,0,3.95124371858143,1970,14,-37.7547,144.9107
2,1,13.8784853571257,5,97,13,8,3040,2,1,2,6.16751649088834,4.96284463025991,1960,14,-37.7503,144.911
4,1,14.2917447369606,2,63,13,8,3040,4,2,2,6.39859493453521,5.52146091786225,2010,14,-37.7434,144.9256
2,1,13.7429398651294,2,9,14,8,3040,2,1,2,5.41610040220442,4.67282883446191,1990,14,-37.7548,144.9113
2,3,12.8866410438833,4,72,14,8,3040,2,1,1,0,4.21950770517611,1975,14,-37.7461,144.9058
3,1,14.2007729587549,2,97,14,8,3040,3,1,1,6.53233429222235,4.78749174278205,2016,14,-37.7442,144.9045
3,2,13.5278284855125,5,17,15,8,3040,3,1,1,5.53338948872752,4.97673374242057,1997,14,-37.7397,144.898
2,3,12.8739020181058,5,97,15,8,3040,2,1,1,0,4.18965474202643,1970,14,-37.7554,144.9127
4,3,13.9725143067739,4,9,16,8,3040,4,2,2,0,5.19295685089021,2013,14,-37.7465,144.91
4,1,14.28551418721,4,17,16,8,3040,4,3,1,6.25190388316589,5.38449506278909,1930,14,-37.7517,144.9086
4,1,14.2440409390034,4,97,16,8,3040,4,1,2,6.45833828334479,5.4249500174814,1900,14,-37.7523,144.9052
2,3,12.9831013100708,2,97,16,8,3040,2,1,1,0,4.18965474202643,1970,14,-37.7461,144.9079
3,1,14.1939469936845,2,109,20,8,3040,3,2,1,6.40522845803084,4.92725368515721,1920,14,-37.7546,144.9042
2,3,13.508985397711,2,97,21,8,3040,2,1,1,0,4.66343909411207,1940,14,-37.7412,144.8974
2,3,13.0170028617465,4,17,22,8,3040,2,1,1,0,4.17438726989564,1970,14,-37.745,144.915
2,3,13.5144054651804,2,97,22,8,3040,2,1,1,5.52146091786225,4.64439089914137,1988,14,-37.7457,144.9061
2,3,13.4458951027498,4,17,23,8,3040,2,1,1,5.30330490805908,4.38202663467388,1995,14,-37.7454,144.928
4,1,14.6720512854327,2,87,23,8,3040,4,2,3,6.57228254269401,5.60947179518496,1920,14,-37.7582,144.9128
3,1,14.301018373746,2,97,24,8,3040,3,2,1,6.75460409948796,5.10594547390058,1938,14,-37.7417,144.8961
3,1,13.9552725003394,2,109,24,8,3040,3,1,0,5.7037824746562,4.97673374242057,1900,14,-37.7548,144.9315
2,3,12.7938593104323,5,97,25,8,3040,2,1,1,0,4.21950770517611,1970,14,-37.754,144.9209
2,3,13.3770055957779,4,97,25,8,3040,2,1,1,5.13579843705026,4.47733681447821,1994,14,-37.7475,144.8959
1,3,12.4292161968444,5,17,25,8,3040,1,1,1,0,4.8283137373023,1970,14,-37.7523,144.9221
3,3,13.6785447028911,2,97,26,8,3040,3,1,1,6.75925527066369,4.90527477843843,1970,14,-37.7399,144.8964
2,3,13.3534750983677,2,97,26,8,3040,2,1,1,0,4.4188406077966,1975,14,-37.7543,144.9066
2,3,12.9945300058944,2,17,26,8,3040,2,1,1,6.91869521902047,4.34380542185368,1970,14,-37.7556,144.9132
5,1,14.4093897368656,2,97,26,8,3040,5,3,2,6.48768401848461,5.64897423816121,1930,14,-37.7548,144.9098
3,1,14.2209756660724,1,123,27,8,3040,3,2,3,6.08677472691231,5.24702407216049,1930,14,-37.7524,144.9074
3,1,14.0701527763379,2,97,28,8,3040,3,1,1,6.42648845745769,4.88280192258637,1960,14,-37.7442,144.9249
3,1,13.9108207377686,1,118,28,8,3040,3,1,2,0,6.5510803350434,1915,14,-37.7566,144.9155
4,1,14.0545274584348,1,97,28,8,3040,3,2,2,6.01859321449623,5.5834963087817,1996,14,-37.757,144.9251
3,1,14.1836198795287,2,97,28,8,3040,3,2,1,5.99146454710798,5.12396397940326,1910,14,-37.7542,144.9117
4,1,13.9225696302577,2,17,28,8,3040,3,1,2,6.27852142416584,4.84418708645859,1950,14,-37.7509,144.8922
2,3,12.8212582846204,5,9,28,8,3040,2,1,1,0,4.07753744390572,1960,14,-37.7482,144.908
2,3,12.8891694902366,2,9,30,9.4,3041,2,1,1,0,4.02535169073515,1975,14,-37.7428,144.9086
2,3,13.0170028617465,4,9,9,9.4,3041,2,1,1,4.47733681447821,4.07753744390572,1960,14,-37.7389,144.8998
5,1,14.1229952577122,2,97,14,9.4,3041,5,3,2,6.13772705408623,5.27811465923052,1930,14,-37.7379,144.9022
2,3,12.7367008965923,4,97,15,9.4,3041,2,1,1,0,4.17438726989564,1960,14,-37.7433,144.9074
3,3,13.5476311128087,2,97,16,9.4,3041,3,2,1,0,4.89783979995091,2002,14,-37.7364,144.8977
3,3,13.4758331903941,2,97,20,9.4,3041,3,2,2,5.24174701505964,4.64439089914137,2009,14,-37.7374,144.9006
3,1,14.0386541092785,5,72,30,5.8,3078,3,2,0,5.78996017089725,4.969813299576,1910,5,-37.7723,145.0179
3,1,14.1156151504146,1,88,31,5.8,3078,3,1,2,5.73334127689775,4.70048036579242,2000,5,-37.7828,145.0154
2,1,14.0143614167094,2,72,38,5.8,3078,2,1,2,6.28599809450886,4.52178857704904,1950,5,-37.7689,145.0177
4,1,13.9639305630825,1,97,38,5.8,3078,4,2,1,5.9427993751267,4.97673374242057,1890,5,-37.7735,145.0192
2,3,13.1323137082575,1,97,39,5.8,3078,2,1,1,0,4.24849524204936,1970,5,-37.7755,145.0178
2,3,13.308012724291,2,72,39,5.8,3078,2,1,1,0,4.34380542185368,2013,19,-37.7845,145.0105
3,2,13.6482746385884,4,81,41,5.8,3078,3,1,1,5.22035582507832,4.67282883446191,1990,5,-37.7665,145.0175
2,3,12.8992198260901,5,97,1,5.8,3078,2,1,1,0,4.21950770517611,1970,5,-37.7719,145.0195
2,3,13.0058295611484,2,97,2,5.8,3078,2,1,1,0,4.02535169073515,1970,5,-37.7782,145.0162
4,1,14.363631966474,2,72,10,5.8,3078,4,2,2,6.19440539110467,5.42053499927229,2007,5,-37.7749,145.0242
2,3,13.1421660047005,2,60,14,5.8,3078,2,1,1,7.41336733569524,4.21950770517611,1970,5,-37.7781,145.0157
3,1,14.1156151504146,5,97,16,5.8,3078,3,1,4,6.31535800152233,4.69134788222914,1930,5,-37.7728,145.0214
4,1,14.5086577385242,5,97,19,5.8,3078,4,3,2,6.35437004079735,5.63478960316925,2015,5,-37.7671,145.0176
2,2,13.5985975564007,2,88,22,5.8,3078,2,1,1,4.9416424226093,0.693147180559945,2008,5,-37.7697,145.0203
3,1,13.8690513248923,2,33,25,5.8,3078,3,1,2,5.94542060860658,4.9416424226093,1950,5,-37.7696,145.0188
2,3,13.2140305659302,4,97,25,5.8,3078,2,1,1,0,4.21950770517611,2014,19,-37.7845,145.0105
3,1,14.2209756660724,2,88,26,5.8,3078,3,1,1,0,4.83628190695148,1910,5,-37.7714,145.0173
2,3,13.3046849341983,5,72,26,5.8,3078,2,1,2,0,4.31748811353631,1970,5,-37.7732,145.0193
2,3,13.2085410736454,4,88,28,5.8,3078,2,1,1,0,4.34380542185368,2002,5,-37.7682,145.0209
3,1,14.1339642890828,2,88,28,5.8,3078,3,1,1,6.20657592672493,4.80402104473326,1910,5,-37.7737,145.018
3,1,14.0402528306422,2,97,30,1.6,3065,3,2,2,0,4.91998092582813,2004,19,-37.8029,144.975
2,3,13.6047895266486,2,72,37,1.6,3065,2,1,2,0,4.26267987704132,1965,19,-37.7941,144.9802
1,1,13.7615822159387,2,97,39,1.6,3065,1,1,0,4.46590811865458,4.18965474202643,1980,19,-37.8019,144.9821
2,1,14.1939469936845,1,97,6,1.6,3065,2,1,0,0,4.65396035015752,1890,19,-37.8006,144.9814
2,2,13.6876771864544,2,97,8,1.6,3065,2,2,2,0,4.65396035015752,2000,19,-37.7953,144.9775
4,1,15.0124587473532,2,24,8,1.6,3065,4,4,2,5.82008293035236,5.67332326717149,1854,19,-37.8052,144.9739
3,1,14.0386541092785,1,97,13,1.6,3065,3,1,1,4.72738781871234,4.65396035015752,1890,19,-37.7966,144.9821
4,1,14.4833399305399,2,97,15,1.6,3065,4,1,0,5.17614973257383,5.02388052084628,1890,19,-37.7999,144.9759
1,3,13.0497926845695,4,72,16,1.6,3065,1,1,1,0,3.95124371858143,2011,19,-37.7974,144.9799
4,1,14.2979367072086,2,97,19,1.6,3065,3,2,1,4.88280192258637,5.10594547390058,1880,19,-37.8004,144.9768
3,3,13.6529916284665,5,97,19,1.6,3065,3,2,1,7.93092537248339,4.74493212836325,2000,19,-37.8005,144.9787
2,1,13.9306233650648,2,97,20,1.6,3065,2,1,0,4.66343909411207,4.61512051684126,1890,19,-37.7968,144.9781
2,1,14.0778748224318,2,97,22,1.6,3065,2,1,1,5.05624580534831,4.70048036579242,1900,19,-37.7941,144.98
1,3,12.9480099902596,2,24,23,1.6,3065,1,1,1,6.66185474054531,3.73766961828337,1975,19,-37.8055,144.9809
2,3,13.4800378216761,2,97,24,1.6,3065,2,1,1,0,4.30406509320417,1900,19,-37.7967,144.9836
2,1,13.5923670066501,5,58,25,1.6,3065,2,2,1,4.15888308335967,4.92725368515721,1995,19,-37.7956,144.9804
2,2,13.4730202490175,2,72,25,1.6,3065,2,1,1,0,4.49980967033027,2002,19,-37.7953,144.9775
2,3,13.3534750983677,5,60,25,1.6,3065,2,1,1,0,4.24849524204936,2007,19,-37.8024,144.9835
4,1,15.2045511447522,2,97,26,1.6,3065,4,3,2,5.65599181081985,5.61677109766657,1890,19,-37.7999,144.9755
2,3,13.4588356140255,4,153,30,3.5,3068,2,2,1,8.37378460812088,4.44265125649032,2010,19,-37.7846,144.9785
2,1,13.6646876682297,2,153,30,3.5,3068,2,1,0,4.64439089914137,4.24849524204936,1880,19,-37.7927,144.9796
2,1,13.6762484906308,2,97,30,3.5,3068,2,1,0,4.67282883446191,4.15888308335967,1910,19,-37.7898,144.9794
4,1,14.1870741143968,5,97,30,3.5,3068,4,2,1,5.5834963087817,5.16478597392351,1950,19,-37.7797,144.9861
1,3,12.7896839390218,4,72,34,3.5,3068,1,1,1,0,3.68887945411394,1975,19,-37.7925,144.9786
2,1,13.5541457938299,3,99,35,3.5,3068,2,2,1,4.89783979995091,5.01727983681492,1905,19,-37.7916,144.9784
2,1,13.8234787276135,2,79,37,3.5,3068,2,1,1,5.01063529409626,4.34380542185368,1890,19,-37.7833,144.9819
3,2,13.830399170458,2,33,41,3.5,3068,3,2,1,4.71849887129509,4.97673374242057,2000,19,-37.7912,144.9825
3,1,14.1310509585445,2,97,1,3.5,3068,2,1,1,5.28320372873799,4.85203026391962,1900,19,-37.7835,144.9816
3,1,14.0670471837797,2,64,2,3.5,3068,3,1,0,5.61677109766657,4.75359019110636,1915,19,-37.7779,144.9862
3,2,14.28551418721,5,72,2,3.5,3068,3,3,1,5.23644196282995,4.85981240436167,2000,19,-37.7829,144.9788
4,1,14.4833399305399,2,97,9,3.5,3068,4,2,2,5.4510384535657,5.37527840768417,1890,19,-37.7786,144.9818
4,1,15.0392859895864,2,97,9,3.5,3068,3,2,1,6.09807428216624,5.16478597392351,1890,19,-37.786,144.9864
4,1,14.3949289731959,2,97,9,3.5,3068,4,2,1,5.23644196282995,5.10594547390058,1900,19,-37.7815,144.9869
2,1,14.0061309175729,2,97,10,3.5,3068,2,1,1,5.40717177146012,4.77068462446567,1885,19,-37.7829,144.9782
3,1,14.0584567365747,4,97,11,3.5,3068,3,2,1,4.64439089914137,4.70048036579242,1890,19,-37.7813,144.9834
2,1,14.0701527763379,2,28,14,3.5,3068,2,1,0,4.91265488573605,4.52178857704904,1890,19,-37.7819,144.9824
2,2,13.5278284855125,2,153,14,3.5,3068,2,2,2,0,4.55387689160054,2002,19,-37.7761,144.9792
2,3,13.4224679698547,4,97,14,3.5,3068,2,1,2,0,4.52178857704904,2010,19,-37.7918,144.9824
4,2,14.3461388090264,5,72,14,3.5,3068,4,3,2,4.84418708645859,5.34233425196481,2008,19,-37.7855,144.9789
3,2,13.8924715991004,2,72,16,3.5,3068,3,2,1,4.34380542185368,4.89034912822175,2016,19,-37.7923,144.9776
2,1,14.0164085003312,2,28,16,3.5,3068,2,1,2,6.18826412308259,4.65396035015752,1940,15,-37.7737,144.9822
2,1,13.7509720368267,2,72,21,3.5,3068,2,1,0,4.60517018598809,4.27666611901606,1890,19,-37.788,144.9791
3,1,14.0778748224318,5,97,24,3.5,3068,3,1,1,5.31320597904179,4.70048036579242,1890,19,-37.7834,144.9862
3,1,14.0778748224318,2,33,26,3.5,3068,3,2,0,4.84418708645859,4.90527477843843,1890,19,-37.7851,144.9809
3,1,14.5809784001038,2,97,26,3.5,3068,3,2,0,5.30826769740121,5.7268477475872,1898,19,-37.7835,144.9867
3,1,14.2735681161916,2,72,27,3.5,3068,3,1,0,5.26269018890489,4.88280192258637,1910,19,-37.7836,144.985
2,3,13.308012724291,2,97,28,3.5,3068,2,1,1,0,3.87120101090789,1980,19,-37.7794,144.989
2,1,13.3847276418718,1,97,28,3.5,3068,2,1,1,0,4.31748811353631,1980,19,-37.777,144.9838
3,1,14.1870741143968,2,97,28,3.5,3068,3,2,1,4.77068462446567,4.63472898822964,1905,19,-37.7839,144.9807
2,3,12.8076526325646,1,126,31,4.4,3031,2,1,1,0,4.0943445622221,1970,14,-37.7833,144.9255
2,3,12.9598444479066,4,63,34,4.4,3031,2,1,1,0,4.14313472639153,1970,14,-37.7833,144.9255
2,3,12.8764628389675,2,97,41,4.4,3031,2,1,1,0,4.07753744390572,1970,14,-37.7825,144.9239
3,1,13.9377281906885,2,97,41,4.4,3031,3,1,0,5.68357976733868,4.9416424226093,1900,14,-37.7856,144.9292
3,1,13.9198705732885,1,97,41,4.4,3031,3,1,1,5.605802066296,4.87519732320115,1885,14,-37.7857,144.931
2,1,13.7299526696026,2,97,1,4.4,3031,2,1,0,4.91265488573605,4.35670882668959,1900,14,-37.7839,144.9343
2,1,13.5007998131246,4,97,1,4.4,3031,2,1,1,4.9416424226093,4.58496747867057,1890,14,-37.7867,144.9342
2,1,13.6588567479189,4,97,2,4.4,3031,2,1,0,5.41610040220442,4.44265125649032,1930,14,-37.7849,144.9197
3,1,13.8274391288295,2,7,8,4.4,3031,3,1,1,5.35658627467201,4.62497281328427,1930,14,-37.7818,144.9247
2,3,12.8866410438833,1,126,10,4.4,3031,2,1,1,0,4.0943445622221,1970,14,-37.7833,144.9255
2,3,13.2285235732327,2,153,12,4.4,3031,2,2,1,0,4.36944785246702,2009,14,-37.784,144.9356
1,3,12.7512996960135,4,97,15,4.4,3031,1,1,1,0,3.8286413964891,1970,14,-37.7826,144.9311
3,1,13.9108207377686,5,97,15,4.4,3031,3,2,0,5.18738580584075,5.01063529409626,1900,14,-37.7857,144.9305
1,3,12.8866410438833,4,97,23,4.4,3031,1,1,1,6.70686233660275,3.91202300542815,1880,14,-37.788,144.9306
3,1,13.9243649628764,2,97,26,4.4,3031,3,1,1,5.4971682252932,4.43081679884331,1940,14,-37.7823,144.9278
2,3,12.9491997583951,2,72,27,4.4,3031,2,1,1,0,3.95124371858143,1970,14,-37.783,144.932
4,1,14.018451401961,4,97,31,6.4,3011,4,2,1,5.76519110278484,4.86753445045558,1915,11,-37.7943,144.8875
3,1,13.8185060669441,2,95,31,6.4,3011,3,1,1,5.67675380226828,4.58496747867057,1900,11,-37.797,144.9051
3,1,13.6411571708195,2,134,31,6.4,3011,3,1,0,5.0998664278242,4.53259949315326,1900,11,-37.7959,144.8863
3,1,14.1244647656916,2,142,31,6.4,3011,3,2,0,6.20859002609663,5.04985600724954,1890,11,-37.7958,144.9024
4,1,13.7922419310249,2,142,31,6.4,3011,4,2,1,5.03695260241363,5.08140436498446,2007,11,-37.7983,144.8911
1,3,12.2830336866663,2,134,33,6.4,3011,1,1,1,0,3.91202300542815,1970,11,-37.7907,144.8924
3,1,13.6831213699185,2,70,34,6.4,3011,3,2,2,5.31811999384422,4.66343909411207,1990,11,-37.8012,144.8921
1,3,12.3327052964635,2,134,34,6.4,3011,1,1,1,0,3.95124371858143,1970,11,-37.7907,144.8924
4,2,13.6423469389551,2,72,34,6.4,3011,4,2,2,5.52146091786225,5.07517381523383,2000,11,-37.7959,144.8989
2,3,13.312983737013,4,70,34,6.4,3011,2,1,3,7.93522953981691,4.46590811865458,2000,11,-37.8044,144.9064
2,3,12.6280670555895,1,19,34,6.4,3011,2,1,1,3.85014760171006,3.55534806148941,2013,11,-37.8014,144.8959
2,2,13.0815413828841,1,70,37,6.4,3011,2,1,1,6.32076829425058,4.31748811353631,2010,11,-37.7919,144.8854
3,1,13.721199878493,2,142,37,6.4,3011,3,1,1,5.88887795833288,4.77068462446567,1940,11,-37.7913,144.8879
1,3,12.5810785461536,1,134,38,6.4,3011,1,1,1,6.49978704065585,3.8286413964891,1970,11,-37.7978,144.8918
2,1,13.530491602932,4,70,38,6.4,3011,2,1,0,5.37063802812766,4.58496747867057,1910,11,-37.7922,144.891
3,1,13.959610901938,2,19,39,6.4,3011,3,1,3,6.37161184723186,4.78749174278205,1950,11,-37.7941,144.8924
3,1,13.6565148264738,2,142,41,6.4,3011,3,1,1,0,4.94875989037817,2010,11,-37.7962,144.8851
3,3,13.0815413828841,2,97,41,6.4,3011,3,1,1,0,4.49980967033027,1985,11,-37.7949,144.9007
4,1,13.5606183083355,2,134,41,6.4,3011,2,1,2,5.62401750618734,4.46590811865458,1890,11,-37.7901,144.8883
2,3,12.5461099483159,2,134,2,6.4,3011,2,1,1,0,4.17438726989564,1980,11,-37.7891,144.8912
4,1,14.0778748224318,2,60,2,6.4,3011,4,2,3,0,5.24702407216049,1950,11,-37.7923,144.8848
